ID,appr_d_time,appr_d_trip,appr_d_detour,appr_d_alone,appr_d_cost,appr_d_savings,appr_d_vmt,appr_d_gencost0,appr_d_bnf,appr_r_time,appr_r_trip,appr_r_detour,appr_r_alone,appr_r_cost,appr_r_savings,appr_r_vmt,appr_r_gencost0,appr_r_bnf,cen_d_time,cen_d_trip,cen_d_detour,cen_d_alone,cen_d_cost,cen_d_savings,cen_d_vmt,cen_d_gencost0,cen_d_bnf,cen_r_time,cen_r_trip,cen_r_detour,cen_r_aolne,cen_r_cost,cen_r_savings,cen_r_vmt,cen_r_gencost0,cen_r_bnf,exa_d_time,exa_d_trip,exa_d_detour,exa_d_alone,exa_d_cost,exa_d_savings,exa_d_vmt,exa_d_gencost0,exa_d_bnf,exa_r_time,exa_r_trip,exa_r_detour,exar_aolne,exa_r_cost,exa_r_savings,exa_r_vmt,exa_r_gencost0,exa_r_bnf
11,1646.9728353140918,1786.2088285229202,0.09105129750882661,17.297605263157894,6.42578947368421,10.871815789473684,17.154184210526317,31.02237889077532,0.5604510246124621,1505.39336492891,1716.2381516587677,0.1304738153163663,25.227551066350713,11.230071090047394,13.997479976303318,19.391650355450235,37.77249577409163,0.5000174438096568,1645.2554991539764,1839.6565143824027,0.12156010414929765,17.279573604060914,6.874196277495769,10.405377326565144,16.450752791878173,30.99003609701072,0.5453711700049143,1581.601931330472,1848.9871244635194,0.16608783649576347,26.24118100858369,10.836384120171674,15.404796888412019,20.880736802575104,39.42119710300429,0.5148993690931968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,1669.5137741046833,1795.0027548209366,0.07930577663605312,17.53450826446281,8.232272727272727,9.302235537190084,8.779212947658403,24.49081565656566,0.3655495724476064,1427.5884393063584,1553.2046242774566,0.07818589859273108,24.192608670520233,11.324647398843931,12.867961271676299,12.344528092485548,30.140893834296723,0.39257020373301627,1640.3376792698828,1783.8917861799218,0.09056616227689597,17.228131681877443,8.260560625814863,8.967571056062582,8.36939400260756,24.062872012168622,0.3590185196867576,1476.6902173913043,1614.0858695652173,0.0844640612313095,24.84573358695652,11.29570652173913,13.550027065217392,12.977607826086956,30.998609492753616,0.3998816882330878,1668.7537826685007,1795.0165061898213,0.07998925808695785,17.526522008253092,8.230632737276478,9.295889270976616,8.769650618982118,24.479662769371846,0.36545774673069514,1427.3044982698962,1553.3760092272203,0.07860649687784631,24.188812572087656,11.323010380622836,12.865802191464821,12.34045755478662,30.13591464821222,0.39254794305671104
13,1627.0259938837921,1752.597859327217,0.08032737688646956,17.08822018348624,6.411758409785933,10.676461773700305,10.153283027522937,23.867495158002043,0.43225792525136547,1424.89289740699,1553.715896279594,0.07949633601610194,24.156700563697857,11.123325817361893,13.033374746335964,12.496895941375422,30.093754302893647,0.4018277257682967,1616.3841554559044,1773.0732436472347,0.09770150585737569,16.976484304932736,6.594319880418536,10.3821644245142,9.729464125560538,23.711418285999002,0.42561531259564933,1522.522774327122,1698.1356107660456,0.10518227828614589,25.45515258799172,10.937422360248446,14.51773022774327,13.786386956521739,31.798997481021395,0.4172171260640908,1626.0687022900763,1751.7465648854961,0.08031508948346666,17.078170992366413,6.3718778625954196,10.706293129770991,10.182632671755725,23.8534572519084,0.43374404600036814,1423.3543307086613,1551.7795275590552,0.07926820986802918,24.136231383577055,11.128470191226098,13.007761192350957,12.47294690663667,30.066874428196474,0.4015346535868178
14,1636.398561151079,1755.945323741007,0.0754745198603501,17.186695683453237,6.343453237410071,10.843242446043165,10.345269064748202,24.005023021582737,0.4384741274120935,1464.111344537815,1620.1512605042017,0.09032878488760777,24.678340966386553,11.234674369747898,13.443666596638655,12.793571323529411,30.778804901960786,0.40257479193586504,1627.1796322489392,1777.8458274398868,0.09371579223710119,17.089928571428572,6.6847524752475245,10.405176096181046,9.777505091937766,23.869843705799152,0.42505134522727694,1550.1194605009634,1747.6050096339113,0.11411884422064839,25.82232360308285,10.95000963391137,14.872313969171483,14.049465221579961,32.281154688503534,0.4207444960798626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1637.2535014005603,1763.093837535014,0.07989155086971793,17.19554411764706,6.2307282913165265,10.964815826330533,17.262338655462187,30.83932329598506,0.5656166085074388,1445.5948361469711,1590.2065541211518,0.08511303605153256,24.43225283018868,11.066156901688181,13.366095928500496,18.786976266137042,36.478876464746776,0.5020206839581496,1623.1198910081744,1783.2806539509536,0.10135453883584983,17.047119891008172,6.5180790190735705,10.529040871934605,16.624666485013623,30.57311898274296,0.5546834718572836,1534.0602739726028,1726.662100456621,0.11299744347664828,25.608715525114157,10.856785388127854,14.751930136986301,20.3415600913242,38.39255114155252,0.514569412338906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1643.5631578947368,1793.092105263158,0.09552398056005236,17.26191118421053,6.123131578947368,11.138779605263158,17.363984078947368,30.958270833333337,0.5695032927518573,1471.1284080914688,1663.7343887423044,0.1185144550399784,24.771709498680735,11.002735268249781,13.768974230430958,19.096108619173265,37.03111289944298,0.5040829796318036,1642.0511811023623,1835.6062992125985,0.1207447474679578,17.246043307086616,6.258175853018372,10.987867454068242,17.023391994750657,30.929803149606297,0.5695081480619744,1546.848171701113,1800.0230524642288,0.15513270816992752,25.77894984101749,10.701033386327504,15.077916454689984,20.468099443561208,38.669351271860094,0.5153411143406889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1634.132561132561,1779.956241956242,0.09439168545273931,17.162832046332046,6.69913770913771,10.463694337194337,16.664859459459457,30.78060338910339,0.5464129072990941,1509.41890639481,1707.9629286376273,0.12228919880397238,25.28102956441149,11.28539388322521,13.995635681186284,19.457921223354955,37.85952045103491,0.500176661976066,1628.811464968153,1825.7630573248407,0.12290249511062716,17.106974522292994,7.112254777070064,9.994719745222929,15.960898471337579,30.680403397027604,0.5361300284003749,1598.8071065989848,1863.0685279187817,0.1584100476860583,26.470000084602372,11.001590524534688,15.468409560067682,21.029284771573604,39.793392639593904,0.5133640184074055,1634.8878865979382,1782.5296391752577,0.09498441485677728,17.170757087628864,6.656507731958762,10.514249355670103,16.710994845360826,30.794822809278347,0.547938191176187,1512.7402957486138,1710.1561922365988,0.12118415727202829,25.325196857670978,11.300988909426986,14.024207948243994,19.50502393715342,37.93136598890943,0.5005469200262739
18,1627.8163265306123,1764.5426170468188,0.09054490091923274,17.096566026410564,6.311176470588236,10.785389555822329,16.998248859543818,30.66170208083233,0.56159380071083,1482.8457047539616,1666.7331109257714,0.11453835859411701,24.92768256880734,11.038565471226022,13.889117097581318,19.30159824854045,37.28473010842369,0.5041060062730768,1624.7338902147972,1827.9677804295943,0.12828021367296455,17.064196897374703,6.455262529832936,10.608934367541766,16.531807875894987,30.603645982498012,0.5557313999814917,1570.6666666666667,1815.9736644093302,0.1508479733462346,26.09566531226486,10.87808878856283,15.21757652370203,20.74002498118886,39.18455420115375,0.515280270453502,1626.7413173652694,1765.8850299401197,0.09206796634628577,17.085278443113772,6.26534131736527,10.819937125748504,17.018176886227547,30.641456087824352,0.5624925936419124,1485.11231281198,1667.9292845257903,0.11457505691319053,24.95782495840266,11.072271214642262,13.8855537437604,19.31189126455907,37.3337608985025,0.5039110157960967
19,1686.3415597235933,1812.6011846001975,0.07855082067657262,17.71098864758144,7.712122408687067,9.998866238894374,9.472956564659427,24.73741181309641,0.389966273289208,1445.7307386814932,1571.143764892772,0.07693503930603322,24.433878077839555,11.47479745830024,12.959080619539318,12.436583161239078,30.457756155679114,0.39444678532485866,1660.4715750232992,1809.830382106244,0.09250812672379984,17.439355079217147,7.666085740913326,9.77326933830382,9.15102991612302,24.357986641814225,0.38679902365268437,1503.2074074074073,1649.8081481481481,0.08724475200584977,25.198355703703704,11.504837037037037,13.693518666666666,13.082710740740739,31.461719901234567,0.40014120230374306,1686.222879684418,1812.783037475345,0.07864801030834101,17.709739644970412,7.7069230769230765,10.002816568047336,9.47567899408284,24.73566831032216,0.3902433429972833,1447.2605242255759,1572.4606830818109,0.07681427067493317,24.454224225575857,11.487982525814138,12.966241699761715,12.4446194598888,30.484476409849083,0.39438990559040005
20,1646.8254972875227,1796.8462929475588,0.09705617674758964,17.296099909584086,6.800560578661845,10.495539330922243,9.870285171790234,24.157872814948764,0.41994514381310877,1450.170145477546,1635.2985452245414,0.11431217996690451,24.492959329538266,10.90135357368754,13.591605755850729,12.820283491461101,30.535334935694703,0.406211630461727,1625.6499133448874,1813.2123050259966,0.1196756799820052,17.073746100519926,6.141637781629116,10.932108318890814,10.15033466204506,23.847287406123627,0.4424792147296756,1478.1980482204362,1679.1377726750861,0.12378121324070372,24.865736222732494,11.002594718714121,13.863141504018369,13.025846326061997,31.02489475698431,0.4060565671801793,1647.1212669683257,1796.152036199095,0.09683667394251176,17.29920814479638,6.7861628959276015,10.513045248868778,9.891972850678732,24.162213423831073,0.42150378130973276,1450.0510718789408,1636.46973518285,0.11563932346761745,24.491392433795713,10.882320302648171,13.609072131147542,12.832329697351827,30.533271899957963,0.406817487797665
21,1666.7549271636676,1795.46529562982,0.07970740005274424,17.505465295629822,6.922922022279349,10.58254327335047,10.046303341902314,24.4502774921451,0.42249870498565345,1424.1115409413283,1543.5867182462928,0.07255498193459833,24.14646802063185,11.231302385557704,12.915165635074146,12.417445196647325,30.080266107887383,0.3994331748186385,1645.3983606557376,1802.193442622951,0.09725497770058758,17.281224590163934,6.653950819672131,10.627273770491804,9.974011967213116,24.137051092896176,0.42963504324155455,1474.040901007706,1617.1410788381743,0.08650329245613561,24.810523947836398,11.238565500889152,13.571958446947242,12.97568944872555,30.9523610353685,0.404251566698333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1660.8307426597582,1789.4490500863558,0.08019312782423904,17.44322279792746,7.441899827288429,10.001322970639032,9.465434974093263,24.363350892343117,0.39504071803377405,1435.4259634888438,1562.4164976335362,0.0783060900825343,24.296852467883706,11.241507775524004,13.055344692359704,12.526185936443543,30.277793982420558,0.39829687149094634,1636.977105478332,1785.5993458708094,0.09281828989105678,17.192774325429273,7.133000817661488,10.059773507767783,9.440517661488144,24.013512264922326,0.40647766054250534,1471.989375,1605.644375,0.08077608844469979,24.7831088125,11.265374999999999,13.517733812500001,12.960854062500003,30.916397875,0.40208984114367685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1637.6956967213114,1761.358606557377,0.07913353924754453,17.200254098360656,5.65811475409836,11.542139344262296,17.85048493852459,30.847718237704917,0.5866088400690728,1454.6390041493776,1594.8450899031811,0.08597236367418919,24.552336998616877,11.006964038727524,13.545372959889347,19.022254218533885,36.67432869986169,0.5053170665376928,1627.4929718875503,1788.5170682730923,0.10050115086918775,17.093152108433735,5.957198795180722,11.135953313253014,17.246254216867474,30.655593540829987,0.5785585816547759,1549.1406844106464,1742.5583016476553,0.11494782447314354,25.80922896070976,10.793529784537391,15.01569917617237,20.664697655259822,38.718734664131816,0.5190295949416276,1636.7709611451942,1762.756646216769,0.08074691786317341,17.19054447852761,5.650889570552147,11.53965490797546,17.834524233128835,30.830302488070895,0.5865122606140509,1457.0253946465339,1600.4179821551134,0.08794802443538771,24.584033424845575,10.99070006863418,13.593333356211394,19.066875497597806,36.72591171356669,0.5060925782296798
24,1666.367041198502,1821.3205992509363,0.09791502766568895,17.501367415730336,6.968756554307117,10.53261086142322,16.830078426966292,31.387759425717853,0.542803007780774,1477.2464788732395,1646.2156013001083,0.1068979734630652,24.85315845070423,11.243282773564463,13.609875677139764,19.06111327193933,37.163545774647886,0.49941414043972143,1642.3383404864092,1839.7846924177397,0.12284121447816027,17.249045064377682,6.7448640915593705,10.504180972818313,16.524549999999998,30.935197901764422,0.5473479794425015,1522.7527147087858,1720.6312931885489,0.12339788956171138,25.458478973346498,11.243232971372162,14.215246001974334,19.735528084896348,38.14808492925305,0.5026944020809501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1673.669384729429,1826.95033358043,0.0968773847532923,17.57798962194218,7.093899184581173,10.484090437361008,16.818984210526317,31.525234494687428,0.5402803250406891,1455.3145766345124,1623.9265809217577,0.10470576325707769,24.56134314040729,11.158220793140407,13.403122347266882,18.764459485530544,36.68896461236156,0.4987720045200457,1648.833569405099,1854.6458923512748,0.12776541073988815,17.317185552407935,6.792535410764874,10.52465014164306,16.537309915014163,31.057465297450427,0.5465221007441508,1515.1482741857074,1717.6329606222655,0.12252055617998808,25.357125862907147,11.231176470588235,14.125949392318912,19.595357851239672,37.98336148112138,0.5019550206509682,1674.1009651076465,1827.2776540460281,0.0966332238193648,17.58250334075724,7.113051224944321,10.469452115812919,16.806546399406088,31.53334471665429,0.5399993130752638,1456.2563002680965,1626.0723860589812,0.1054506174851169,24.57383849865952,11.148943699731904,13.424894798927614,18.785124343163538,36.709307667560324,0.4989724667756699
26,1659.5264100268575,1785.5738585496867,0.07911350518009538,17.42964413607878,5.549749328558639,11.879894807520142,11.35468406445837,24.34433751119069,0.4768384407385877,1480.9577464788733,1628.2476525821596,0.08640279401749819,24.902356631455397,11.035463615023474,13.866893016431925,13.253359330985916,31.073013908450704,0.41366749441940415,1651.0555555555557,1805.2407407407406,0.0954190356758423,17.34069576719577,5.254497354497355,12.086198412698412,11.443787918871251,24.220093915343917,0.4897756261417244,1531.8132337246532,1713.6040554962647,0.10650675452161347,25.578730843116332,10.833996798292423,14.744734044823906,13.987383137673426,31.96128598363572,0.42354107844974703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,1607.9630266552022,1749.3946689595873,0.0913918496498168,16.888079535683577,4.68396388650043,12.204115649183148,11.61486758383491,23.587925480080255,0.5050299530653164,1474.2682051282052,1667.282564102564,0.11797120645429718,24.81340964102564,10.655379487179486,14.158030153846155,13.353945282051283,30.95619382905983,0.41909779302296835,1606.5763293310463,1795.5205831903945,0.12015327435135502,16.873518010291598,4.23786449399657,12.635653516295026,11.848472641509435,23.567586049170956,0.5240989978683834,1518.3322535863026,1749.4146228597872,0.1426117566542357,25.39943105043961,10.505400277649235,14.894030772790376,13.93136390559926,31.725815440382544,0.4257534047800539,1607.479381443299,1749.4664948453608,0.0915898301739007,16.882998711340207,4.706838487972509,12.176160223367699,11.584653436426116,23.580829467353954,0.5039868806571207,1472.4181631605952,1664.5361723961005,0.11711621194258591,24.788803078501797,10.652447408927657,14.13635566957414,13.335986916367366,30.923878758337608,0.4191498244369881
28,1630.8077900084675,1760.9077053344622,0.08239272362029541,17.128122777307368,5.094394580863675,12.033728196443692,11.491619475021169,23.923155235675978,0.4922837661372045,1445.826396495071,1577.906900328587,0.079295763073251,24.435140087623218,10.946626506024097,13.488513581599126,12.938276451259583,30.459416739686016,0.4128539943099004,1625.2453936348409,1786.0569514237857,0.10047742541987104,17.069706030150755,4.937948073701842,12.131757956448912,11.461762814070351,23.84156183696259,0.5012408760540197,1507.3214643931794,1670.2181544633902,0.09713151401976337,25.2530592778335,10.756128385155467,14.496930892678034,13.818138665997994,31.533565379471746,0.4240272604940176,1631.3398305084745,1760.715254237288,0.08197605256873544,17.13371440677966,5.065847457627118,12.067866949152542,11.528738559322036,23.93096370056497,0.4940804197920974,1446.4876577070763,1577.86834887548,0.07875749349485658,24.44393269336259,10.966791003839823,13.477141689522766,12.929861601755348,30.470964600475405,0.4125340483849809
29,1665.3558981233243,1797.4839142091153,0.0825187073617081,17.490798257372653,6.416628686327078,11.074169571045577,17.462527747989277,31.368764075067023,0.5630067147472859,1447.9814197236778,1579.9571224392569,0.07983243481006523,24.463827536922345,11.142910909957124,13.320916626965221,18.80439852310624,36.53033936795299,0.5018440260913798,1630.083176985616,1794.5709818636649,0.10180018987380478,17.120381801125706,6.247604752970607,10.872777048155099,16.97925334584115,30.70440827600584,0.5673737605632773,1489.513186338089,1636.7336792044964,0.0884671161920496,25.016205663640292,11.088473843493299,13.927731820146994,19.520675097276264,37.42881554979103,0.5056949397954686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1662.0113085621972,1803.8933764135702,0.08886448755777338,17.45560298869144,5.6028352180937,11.852767770597739,18.18655807754443,31.305697226709746,0.5912691824174652,1495.497180932855,1679.1809328549461,0.11345222634971831,25.095792055356227,10.964213223987699,14.131578831368529,19.597503229113272,37.558268563130014,0.509318964857193,1660.8267526188558,1864.5487510072521,0.125332657065937,17.443166398066076,5.686575342465753,11.756591055600323,17.8276911361805,31.28338933655654,0.5898596490720462,1566.938077634011,1813.9256007393715,0.1501065980739801,26.04605896487985,10.766862292051755,15.279196672828098,20.779139232902033,39.103876278496614,0.5187808693311313,1661.677966101695,1803.7376916868443,0.08887126808084142,17.452101694915253,5.579693301049233,11.87240839386602,18.204078046811944,31.299418079096046,0.5921730883515032,1494.3293996921498,1673.663930220626,0.11074779521146483,25.08027419189328,10.971616213442791,14.108657978450488,19.58786967675731,37.53301918932786,0.5094491341156229
