id num,id,time1,time2,org_lon,org_lat,des_lon,des_lat,newt1,newt2,distance,drive time,org_sta,org_dis,org_time,des_sta,des_dis,des_time
24111,7bf9515f1291ba1c17814c34050f05f2,1478131776,1478136123,103.99643,30.52016,104.04223,30.66652,29376,33723,21910,3130,123.0,4328.0,4328.0,281.0,209.0,209.0
24112,cf767deebdc7a7bffc6feef58de4b5d3,1478135307,1478136217,104.077642,30.610081,104.12907,30.68315,32907,33817,12347,1763,173.0,863.0,863.0,42.0,470.0,470.0
24113,e298d98c701b97ee527b2090895e2c86,1478133578,1478134680,104.095581,30.709084000000004,104.14162,30.62869,31178,32280,12954,1850,277.0,903.0,903.0,14.0,182.0,182.0
24114,8ab3c4dc80ff0f02724eb812cb06631a,1478133210,1478135049,104.057973,30.760951,104.08499,30.69465,30810,32649,10154,1450,186.0,243.0,243.0,208.0,1043.0,1043.0
24115,8ab3c4dc80ff0f02724eb812cb06631a,1478133210,1478135049,104.057973,30.760951,104.08499,30.69465,30810,32649,10154,1450,186.0,243.0,243.0,208.0,1043.0,1043.0
24116,af2d443843fbb5fe19c29003d7db6f07,1478132787,1478134889,104.12699,30.6036,104.07266,30.66737,30387,32489,11429,1632,206.0,1595.0,1595.0,213.0,615.0,615.0
24117,af2d443843fbb5fe19c29003d7db6f07,1478132787,1478134889,104.12699,30.6036,104.07266,30.66737,30387,32489,11429,1632,206.0,1595.0,1595.0,213.0,615.0,615.0
24118,b8e6647a3d9256bbd553182c31286dc3,1478130059,1478131010,104.109688,30.686541,104.07318,30.70213,27659,28610,5066,723,1.0,1043.0,1043.0,168.0,858.0,858.0
24119,023979d28956fff151c56a10c063bfd3,1478133533,1478135753,104.0307,30.74228,104.07439,30.67047,31133,33353,11714,1673,260.0,2017.0,2017.0,234.0,844.0,844.0
24120,d564227dcc06ac41b72bbad42686f0d4,1478131436,1478132812,104.063355,30.704338,104.027221,30.745201,29036,30412,7419,1059,238.0,464.0,464.0,260.0,2201.0,2201.0
24121,023979d28956fff151c56a10c063bfd3,1478133533,1478135753,104.0307,30.74228,104.07439,30.67047,31133,33353,11714,1673,260.0,2017.0,2017.0,234.0,844.0,844.0
24122,ce1acf9e93d37e424b4cb7fbc385ef8f,1478133837,1478135033,104.063599,30.711269,104.09815,30.77256,31437,32633,9844,1406,238.0,574.0,574.0,261.0,1382.0,1382.0
24123,d47987c0d5ecd1dd00ed5207f82672bc,1478130933,1478133513,104.06153,30.670948,104.0495,30.56052,28533,31113,16032,2290,140.0,817.0,817.0,105.0,628.0,628.0
24124,e487e1165f70259ac83e940b5d21c23b,1478129422,1478131344,104.040787,30.686571,104.0169,30.77078,27022,28944,12529,1789,69.0,984.0,984.0,284.0,4415.0,4415.0
24125,6b3a51848f376d64c53b495b8d211cb1,1478131272,1478132739,104.015312,30.64777,104.06613,30.65353,28872,30339,6374,910,134.0,992.0,992.0,106.0,503.0,503.0
24126,cc05e1cef38ec4205aca9e8c9312206f,1478132749,1478134398,104.10892,30.687590000000004,104.13954,30.62956,30349,31998,9212,1316,50.0,1016.0,1016.0,14.0,106.0,106.0
24127,fd0c243d7709ba0a5dce2f1792e29406,1478132288,1478133377,104.090103,30.693108,104.04648,30.7151,29888,30977,6285,897,208.0,529.0,529.0,92.0,1301.0,1301.0
24128,9deca149138881599620865386b92974,1478129736,1478130785,104.118698,30.645321000000006,104.07318,30.70213,27336,28385,9973,1424,227.0,168.0,168.0,168.0,858.0,858.0
24129,f706dfc8d72386ce157ddbf984b54188,1478134320,1478136015,104.16298,30.7013,104.08249,30.65465,31920,33615,12066,1723,184.0,3919.0,3919.0,22.0,357.0,357.0
24130,f706dfc8d72386ce157ddbf984b54188,1478134320,1478136015,104.16298,30.7013,104.08249,30.65465,31920,33615,12066,1723,184.0,3919.0,3919.0,22.0,357.0,357.0
24131,c7bd1d0e6c7bc3c81f8b35d7e1b10255,1478130547,1478132642,104.05008,30.673890000000004,103.94196,30.76598,28147,30242,18913,2701,49.0,1108.0,1108.0,63.0,781.0,781.0
24132,055dbdc6edc5ac6d0028d180b40ca519,1478130621,1478132477,104.06653,30.629690000000004,104.04082,30.71327,28221,30077,12497,1785,182.0,530.0,530.0,92.0,553.0,553.0
24133,4bc71ae247b7084403212df9356ae8f2,1478132820,1478133857,104.04778,30.70258,104.10603,30.71648,30420,31457,7513,1073,257.0,457.0,457.0,38.0,544.0,544.0
24134,f67fefb159e42095172bdcdb9a37674e,1478134415,1478135322,104.107437,30.714251,104.17304,30.68335,32015,32922,9297,1328,38.0,540.0,540.0,184.0,3628.0,3628.0
24135,2fd57b831f820524947059de51c0f582,1478131806,1478133559,104.010986,30.719893,104.09479,30.685740000000006,29406,31159,11526,1646,95.0,555.0,555.0,120.0,529.0,529.0
24136,51d885704cfb9ccecea67495b2f73f01,1478129822,1478131500,104.0548,30.69309,104.03634,30.73692,27422,29100,6738,962,112.0,365.0,365.0,260.0,2047.0,2047.0
24137,732a43436648e27053f157e2bdf09034,1478129473,1478130955,104.16642,30.71602,104.06077,30.65876,27073,28555,15524,2217,184.0,5954.0,5954.0,166.0,502.0,502.0
24138,dc2ff3d2e64fc43424e778dd9c0cf158,1478132363,1478133752,104.158808,30.684427000000003,104.10754,30.67434,29963,31352,6538,934,184.0,1949.0,1949.0,88.0,1182.0,1182.0
24139,9f5d5c07a4ea626427368b289d3e7a5c,1478132971,1478136419,104.14033,30.68343,104.06852,30.60189,30571,34019,14788,2112,184.0,740.0,740.0,86.0,534.0,534.0
24140,cbab626ce3338b9810310439f6d321ee,1478132180,1478133136,104.128712,30.647869,104.0822,30.65292,29780,30736,5830,832,227.0,1295.0,1295.0,22.0,279.0,279.0
24141,734d91a6cad128db1d38b4a73f822310,1478133732,1478134658,104.09013,30.66243,104.09527,30.70167,31332,32258,5708,815,191.0,808.0,808.0,277.0,264.0,264.0
24142,57d6a90beb32feaa57f6cd2765a5064e,1478129976,1478133084,104.205707,30.569692,104.05253,30.666940000000004,27576,30684,23679,3382,122.0,2730.0,2730.0,117.0,322.0,322.0
24143,c3e7254c7a78fc19c2ece63ecd19c5d2,1478133545,1478134754,104.05197,30.66625,104.01322,30.69555,31145,32354,6414,916,117.0,203.0,203.0,263.0,246.0,246.0
24144,236f28708392bd9814cd3eecbc81f0e9,1478134043,1478135049,104.09769,30.65268,104.04191,30.66558,31643,32649,7182,1026,275.0,230.0,230.0,281.0,178.0,178.0
24145,fc69b3a9d2b2735063d132f69d741629,1478135193,1478136422,104.04163,30.66572,104.09705,30.691540000000003,32793,34022,7835,1119,281.0,138.0,138.0,120.0,441.0,441.0
24146,7f257d0ef0fa72d9be7af9cdca6a8e7c,1478131665,1478132992,104.04174,30.67615,104.11051,30.65312,29265,30592,9176,1310,49.0,174.0,174.0,228.0,603.0,603.0
24147,236f28708392bd9814cd3eecbc81f0e9,1478134043,1478135049,104.09769,30.65268,104.04191,30.66558,31643,32649,7182,1026,275.0,230.0,230.0,281.0,178.0,178.0
24148,d74f0ada240f8eb944562982a7b11926,1478130733,1478132491,104.081596,30.668091,103.99537,30.6476,28333,30091,11123,1589,213.0,787.0,787.0,134.0,1719.0,1719.0
24149,d74f0ada240f8eb944562982a7b11926,1478130733,1478132491,104.081596,30.668091,103.99537,30.6476,28333,30091,11123,1589,213.0,787.0,787.0,134.0,1719.0,1719.0
24150,b0afcc2d06d9126bd27121755739fa48,1478130543,1478131665,104.025597,30.646811,104.07318,30.70213,28143,29265,9946,1420,64.0,1829.0,1829.0,168.0,858.0,858.0
24151,44f389b7a2e01c0faa09cfc3815e823b,1478131886,1478133491,104.071724,30.702866,103.99939,30.67913,29486,31091,9623,1374,168.0,726.0,726.0,162.0,378.0,378.0
24152,b0afcc2d06d9126bd27121755739fa48,1478130543,1478131665,104.025597,30.646811,104.07318,30.70213,28143,29265,9946,1420,64.0,1829.0,1829.0,168.0,858.0,858.0
24153,f8598ca60a7cc671d948ca9f60cd55c0,1478134658,1478135697,104.1181,30.76618,104.10976,30.72186,32258,33297,6489,927,278.0,569.0,569.0,262.0,562.0,562.0
24154,6bd2d329f84ce3330ce81c4bd391b351,1478131230,1478132579,104.04907,30.75451,104.10285,30.71382,28830,30179,8902,1271,79.0,1360.0,1360.0,38.0,43.0,43.0
24155,7ce0c40383c61318fa104448fb50ebb6,1478132880,1478133308,104.10203,30.71681,104.05781,30.72596,30480,30908,5652,807,38.0,477.0,477.0,164.0,641.0,641.0
24156,c142ae8630ff0fc726907a559e606675,1478134370,1478135086,104.083369,30.704747,104.04947,30.72702,31970,32686,5302,757,180.0,21.0,21.0,164.0,1207.0,1207.0
24157,c142ae8630ff0fc726907a559e606675,1478134370,1478135086,104.083369,30.704747,104.04947,30.72702,31970,32686,5302,757,180.0,21.0,21.0,164.0,1207.0,1207.0
24158,df86c7d0a7a2c070f10cb740e33bc733,1478134778,1478136368,104.07487,30.68814,103.98434,30.66676,32378,33968,11671,1667,165.0,528.0,528.0,153.0,1308.0,1308.0
24159,786ce541390d0af8996b47935712c4fe,1478132556,1478133630,104.1396,30.68876,104.10069,30.67171,30156,31230,5428,775,184.0,1451.0,1451.0,88.0,250.0,250.0
24160,df86c7d0a7a2c070f10cb740e33bc733,1478134778,1478136368,104.07487,30.68814,103.98434,30.66676,32378,33968,11671,1667,165.0,528.0,528.0,153.0,1308.0,1308.0
24161,d6978e22b668d11e803ec9ac17ecac59,1478130182,1478133379,103.9489,30.63383,104.06584,30.65742,27782,30979,14937,2133,2.0,2069.0,2069.0,215.0,12.0,12.0
24162,32c06c75860dc2de9b238cf30fb8eee7,1478131569,1478132882,103.99173,30.654137,104.06501,30.7126,29169,30482,12426,1775,153.0,2003.0,2003.0,48.0,702.0,702.0
24163,4a82746971752ccf9c0552812b1e678d,1478132071,1478134424,104.103951,30.62179,104.06576,30.6686,29671,32024,8267,1181,109.0,132.0,132.0,140.0,302.0,302.0
24164,3ba4dda8c583912d43ad66d8b3ded66e,1478133543,1478135225,104.057684,30.672956,104.1438,30.73727,31143,32825,14177,2025,234.0,1288.0,1288.0,114.0,3837.0,3837.0
24165,29e8171dac6480600be6cb5bedfdf338,1478129889,1478131183,104.140541,30.682262,104.08647,30.660490000000006,27489,28783,7422,1060,184.0,602.0,602.0,191.0,321.0,321.0
24166,3ba4dda8c583912d43ad66d8b3ded66e,1478133543,1478135225,104.057684,30.672956,104.1438,30.73727,31143,32825,14177,2025,234.0,1288.0,1288.0,114.0,3837.0,3837.0
24167,ed93949465f6eeeb92b013f5a1341be3,1478131604,1478132126,104.15905,30.70726,104.10652,30.70986,29204,29726,6539,934,184.0,4413.0,4413.0,38.0,689.0,689.0
24168,28e7fae6c582bbba0d0896b008dd75b9,1478135179,1478136292,104.090665,30.703425,104.07409,30.65929,32779,33892,6704,957,277.0,768.0,768.0,213.0,850.0,850.0
24169,c4542e686fe7a932f5e03a6cf8c58cfa,1478129574,1478130601,104.000793,30.637171,104.04865,30.68345,27174,28201,8953,1279,240.0,1509.0,1509.0,69.0,100.0,100.0
24170,0cc38684036cca56a049177a428a849c,1478131387,1478133043,104.12517,30.6729,104.06193,30.66193,28987,30643,8021,1145,34.0,792.0,792.0,166.0,743.0,743.0
24171,1163f4023f6fd03da7b7f711b1440d91,1478129610,1478131145,104.14827,30.632385,104.02299,30.69057,27210,28745,17703,2529,14.0,1078.0,1078.0,265.0,479.0,479.0
24172,74fa68fae3c17355b6b9b3f16e10679f,1478133366,1478134353,104.05228,30.70719,104.00536,30.692840000000004,30966,31953,6189,884,257.0,1236.0,1236.0,263.0,919.0,919.0
24173,36260d4cd30a1ccdb44f29f0b316cac8,1478129739,1478130791,104.096298,30.698305,104.07048,30.6551,27339,28391,7021,1003,208.0,548.0,548.0,215.0,679.0,679.0
24174,c3711d222860cc98a1f75094f84d6641,1478129972,1478131210,104.041733,30.67598,104.11051,30.65312,27572,28810,9167,1309,49.0,198.0,198.0,228.0,603.0,603.0
24175,2c9b0292bc8efac072709c3944cd5908,1478131455,1478132431,104.1172,30.655309000000006,104.08207,30.674801,29055,30031,5197,742,228.0,289.0,289.0,124.0,1102.0,1102.0
24176,7908747cafb1ff356c5b98c6ce617fe2,1478134195,1478136239,104.015182,30.732149,104.07413,30.694540000000003,31795,33839,9122,1303,260.0,808.0,808.0,85.0,141.0,141.0
24177,a5500b1b912206543a06747977b49bb3,1478130719,1478132004,104.155502,30.637039,104.07237,30.65707,28319,29604,10736,1533,118.0,1805.0,1805.0,215.0,824.0,824.0
24178,b15109c7c70954a417ba4759619ce259,1478133608,1478135929,104.078857,30.657120000000006,104.09003,30.59233,31208,33529,9468,1352,22.0,558.0,558.0,99.0,314.0,314.0
24179,fb2e0b749c185087330cf9af38a09817,1478131555,1478133103,104.050171,30.594982,104.07361,30.6602,29155,30703,9868,1409,188.0,88.0,88.0,213.0,756.0,756.0
24180,99eaa31ea6812296f52d8cbbc0cbb8a5,1478135211,1478136338,104.03389,30.69433,104.04107,30.65015,32811,33938,6448,921,10.0,468.0,468.0,181.0,243.0,243.0
24181,fb8bea9ce3ccce5749840d7ffdf8371c,1478130125,1478130897,104.11242,30.71528,104.10747,30.68085,27725,28497,5014,716,38.0,1176.0,1176.0,1.0,1598.0,1598.0
24182,d175768b015b63787b22a1d088e308aa,1478132069,1478133142,104.080538,30.678929,104.07702,30.62208,29669,30742,8229,1175,124.0,604.0,604.0,21.0,481.0,481.0
24183,9fce8addb6cef185dea85f93f5e31ef2,1478131365,1478133367,104.10592,30.66129,104.02803,30.63349,28965,30967,10487,1498,252.0,456.0,456.0,64.0,289.0,289.0
24184,007cd675640bdf529ef00a973fbd1480,1478129823,1478131198,104.14298,30.5981,104.0963,30.662340000000004,27423,28798,10951,1564,67.0,2065.0,2065.0,252.0,755.0,755.0
24185,2e22be204bcfd92b4d0da1787d2d4467,1478135413,1478136514,104.14326,30.65266,104.09408,30.68093,33013,34114,7354,1050,78.0,735.0,735.0,157.0,366.0,366.0
24186,e4f36accb91edd5b0528e9d1ad46e843,1478130288,1478131696,104.030609,30.7486,104.077299,30.690211,27888,29296,10242,1463,260.0,2813.0,2813.0,85.0,866.0,866.0
24187,63ed531939702f639eb6ebe6c1bb8b14,1478132321,1478133513,104.08662,30.68448,104.14162,30.62869,29921,31113,10574,1510,124.0,511.0,511.0,14.0,182.0,182.0
24188,e4f36accb91edd5b0528e9d1ad46e843,1478130288,1478131696,104.030609,30.7486,104.077299,30.690211,27888,29296,10242,1463,260.0,2813.0,2813.0,85.0,866.0,866.0
24189,d8e92717bbca92ababc49a0070f026a5,1478130948,1478132706,104.0253,30.753945,104.01371,30.705231,28548,30306,7187,1026,260.0,3380.0,3380.0,11.0,109.0,109.0
24190,25d52b2e4dccd8e4f26dadf0b058d742,1478134132,1478135278,104.11293,30.68239,104.06806,30.66974,31732,32878,5870,838,1.0,935.0,935.0,234.0,404.0,404.0
24191,25d52b2e4dccd8e4f26dadf0b058d742,1478134132,1478135278,104.11293,30.68239,104.06806,30.66974,31732,32878,5870,838,1.0,935.0,935.0,234.0,404.0,404.0
24192,99f2f653cb94853862917644d7930320,1478134973,1478135682,104.05389,30.62623,104.06066,30.662470000000006,32573,33282,5305,757,43.0,193.0,193.0,166.0,663.0,663.0
24193,070efae9527b093d0817af275629eddc,1478134287,1478136462,103.96931,30.626520000000006,104.06303,30.65453,31887,34062,12339,1762,198.0,1526.0,1526.0,215.0,541.0,541.0
24194,2b2b3aecff4737a821066ce5c20a0457,1478132593,1478133751,104.00594,30.68014,104.05662,30.6608,30193,31351,6893,984,98.0,906.0,906.0,166.0,214.0,214.0
24195,ce6e06c76b3521f0ee9c1578e934841a,1478131870,1478133932,104.04048,30.79923,104.141627,30.628662,29470,31532,27675,3953,26.0,5028.0,5028.0,14.0,185.0,185.0
24196,4e6b820bfabf8e46c681280e421b694f,1478130417,1478132077,104.05194,30.6663,104.0681,30.59288,28017,29677,10801,1543,117.0,205.0,205.0,53.0,571.0,571.0
24197,68dfea8f1388a53649c75ffc783efe44,1478130405,1478131441,104.105652,30.633276,104.08595,30.66908,28005,29041,5726,818,151.0,715.0,715.0,66.0,646.0,646.0
24198,17cff475366d92b2283b9ec88da99da4,1478134286,1478135832,104.0675,30.6548,103.95577,30.57033,31886,33432,18501,2643,215.0,440.0,440.0,201.0,66.0,66.0
24199,68dfea8f1388a53649c75ffc783efe44,1478130405,1478131441,104.105652,30.633276,104.08595,30.66908,28005,29041,5726,818,151.0,715.0,715.0,66.0,646.0,646.0
24200,a6cea410985bfda482f66d5332015ed7,1478131943,1478133102,104.086578,30.681892,104.10324,30.64057,29543,30702,6322,903,124.0,408.0,408.0,151.0,670.0,670.0
24201,c9c1ca2ab8bc5a338dfc463f6a41134b,1478135132,1478136114,104.12403,30.65723,104.0864,30.67097,32732,33714,5083,726,176.0,1163.0,1163.0,66.0,514.0,514.0
24202,00b9a359e6150ab58f450dbef5c14bd6,1478135395,1478136531,104.086601,30.755449,104.04384,30.71767,32995,34131,7619,1088,110.0,2377.0,2377.0,92.0,1247.0,1247.0
24203,3fce98572880af18d6d6fdf04a1600ff,1478132004,1478134458,103.98926,30.63038,104.04223,30.66652,29604,32058,8407,1201,241.0,715.0,715.0,281.0,209.0,209.0
24204,61125f2b29e85d33d05dae9a577a7ab1,1478132889,1478134067,104.06233,30.64962,104.00647,30.66951,30489,31667,7517,1073,106.0,467.0,467.0,233.0,540.0,540.0
24205,fd61264cffb7941e1946394916fbb2ff,1478131444,1478132206,104.083282,30.705019,104.04817,30.72577,29044,29806,5295,756,180.0,61.0,61.0,39.0,1419.0,1419.0
24206,ebd41adc5e3b8ad6e44f75cf99540c70,1478134105,1478135374,103.987724,30.67605,104.05222,30.68475,31705,32974,8116,1159,162.0,1353.0,1353.0,69.0,574.0,574.0
24207,157102bf381a42b4d19fc744102fd442,1478131658,1478132825,104.03795,30.678890000000006,104.07661,30.660120000000006,29258,30425,5519,788,49.0,564.0,564.0,213.0,671.0,671.0
24208,05d336df50342e6396f7c31613768b75,1478134278,1478135727,104.016243,30.637609,104.07318,30.70213,31878,33327,11709,1672,240.0,421.0,421.0,168.0,858.0,858.0
24209,cdbb0be605ae6b53eecb7c9842b188ab,1478132087,1478133490,103.99571,30.673099,104.082929,30.649711,29687,31090,11359,1622,162.0,620.0,620.0,35.0,587.0,587.0
24210,c404ba0d0e573e5ae604cedcf06dfa8f,1478130364,1478131375,104.02684,30.64716,104.04802,30.68335,27964,28975,5856,836,64.0,1839.0,1839.0,69.0,29.0,29.0
24211,7c37f140ee5bd38ee6cb5085f6ed564c,1478131891,1478133354,104.04509,30.69146,104.0413,30.65075,29491,30954,5903,843,248.0,741.0,741.0,181.0,162.0,162.0
24212,c404ba0d0e573e5ae604cedcf06dfa8f,1478130364,1478131375,104.02684,30.64716,104.04802,30.68335,27964,28975,5856,836,64.0,1839.0,1839.0,69.0,29.0,29.0
24213,b252e3e8c02b451726bae00d996b8c47,1478129574,1478130709,104.15481,30.61302,104.103598,30.720521,27174,28309,16793,2399,84.0,365.0,365.0,262.0,898.0,898.0
24214,318dd85f0631e2d372d2c410704cf439,1478129411,1478130273,104.0973,30.68318,104.14162,30.62869,27011,27873,9613,1373,157.0,879.0,879.0,14.0,182.0,182.0
24215,a75e0dd56aecf9e9fc06671b0e7e565c,1478130132,1478131859,104.12586,30.67337,104.07036,30.66343,27732,29459,7048,1006,34.0,801.0,801.0,140.0,739.0,739.0
24216,a75e0dd56aecf9e9fc06671b0e7e565c,1478130132,1478131859,104.12586,30.67337,104.07036,30.66343,27732,29459,7048,1006,34.0,801.0,801.0,140.0,739.0,739.0
24217,23c99296b251fb928492072d4d92cc54,1478130706,1478133493,104.175934,30.695451,104.08244,30.65651,28306,31093,12914,1844,184.0,4567.0,4567.0,22.0,542.0,542.0
24218,b3257ab2c50ed89e189269fc1a13cab5,1478129750,1478132598,103.933296,30.574240000000003,104.09935,30.681140000000006,27350,30198,25795,3685,271.0,947.0,947.0,157.0,948.0,948.0
24219,120e44428a21388b26fe7817fdade9a7,1478134636,1478135671,104.03963,30.61291,104.048385,30.662194,32236,33271,7206,1029,51.0,889.0,889.0,223.0,23.0,23.0
24220,22bfc5884ccebc59e5b63ed616dcce94,1478130869,1478131600,104.04783,30.62757,104.07736,30.66157,28469,29200,6135,876,273.0,143.0,143.0,213.0,472.0,472.0
24221,9fb50c33622dbf085802e7395cd877da,1478132470,1478135483,104.1126,30.67226,104.03306,30.55419,30070,33083,19728,2818,176.0,1435.0,1435.0,29.0,1756.0,1756.0
24222,22bfc5884ccebc59e5b63ed616dcce94,1478130869,1478131600,104.04783,30.62757,104.07736,30.66157,28469,29200,6135,876,273.0,143.0,143.0,213.0,472.0,472.0
24223,0d34bb871097c5b99bc055be21f9534c,1478131766,1478133108,104.08027,30.71982,104.04864,30.66825,29366,30708,8427,1203,231.0,877.0,877.0,117.0,486.0,486.0
24224,0b62065a4b7dfc0c9206e44c533d94ac,1478134868,1478136434,104.07704,30.65858,104.14637,30.73269,32468,34034,13748,1964,22.0,836.0,836.0,114.0,4364.0,4364.0
24225,9bc363d253602d84e2a3150cf8ff1267,1478129954,1478131121,104.049459,30.75523,104.08236,30.70402,27554,28721,8456,1208,79.0,1341.0,1341.0,180.0,163.0,163.0
24226,2b3234f8ffb07fc51ce5dae37fde9fa0,1478131069,1478131737,104.107554,30.637937,104.11157,30.69175,28669,29337,7794,1113,151.0,13.0,13.0,50.0,668.0,668.0
24227,7d47d2669835fe4ab5f89ebfe4898498,1478133420,1478135022,104.11114,30.67578,104.06158,30.64816,31020,32622,7342,1048,88.0,1676.0,1676.0,106.0,619.0,619.0
24228,b84321c499a94c33f702a2d6181c04a0,1478131625,1478132635,104.05726,30.6772,104.03653,30.61991,29225,30235,8673,1239,243.0,1223.0,1223.0,51.0,400.0,400.0
24229,af24318097223f81d76e33585cff91c3,1478130714,1478132075,104.168,30.69703,104.10684,30.6616,28314,29675,9167,1309,184.0,3893.0,3893.0,252.0,560.0,560.0
24230,79ee4354e2924ca5e95eb7d4a15acebf,1478132214,1478136212,104.11448,30.6607,104.04797,30.52381,29814,33812,21448,3064,176.0,780.0,780.0,156.0,517.0,517.0
24231,b76c50a819cc8d6b836af8cb5b1079f2,1478133759,1478135129,104.06809,30.74746,104.05086,30.67677,31359,32729,10440,1491,79.0,1255.0,1255.0,69.0,1039.0,1039.0
24232,c84740361940fffe48701772480e8b19,1478130290,1478131974,104.042213,30.58165,104.07712,30.68478,27890,29574,15527,2218,90.0,995.0,995.0,165.0,505.0,505.0
24233,b8b75eeca2a7e8547b68f4d7a040038b,1478132192,1478133016,104.07906,30.68419,104.06206,30.75458,29792,30616,10392,1484,124.0,594.0,594.0,79.0,436.0,436.0
24234,b76c50a819cc8d6b836af8cb5b1079f2,1478133759,1478135129,104.06809,30.74746,104.05086,30.67677,31359,32729,10440,1491,79.0,1255.0,1255.0,69.0,1039.0,1039.0
24235,51c7ae3febe1721bc8be1b74aab62ddc,1478133532,1478134532,104.109649,30.711901,104.066005,30.705179,31132,32132,5510,787,38.0,847.0,847.0,238.0,365.0,365.0
24236,79aa2b52a00196022ff5d13ca77f615a,1478133816,1478134587,104.10365,30.71481,104.06158,30.71368,31416,32187,5230,747,38.0,179.0,179.0,48.0,250.0,250.0
24237,7489348d524129460477eeea3594516a,1478130336,1478131476,104.160293,30.685226,104.11526,30.649590000000003,27936,29076,7608,1086,184.0,2164.0,2164.0,203.0,451.0,451.0
24238,7489348d524129460477eeea3594516a,1478130336,1478131476,104.160293,30.685226,104.11526,30.649590000000003,27936,29076,7608,1086,184.0,2164.0,2164.0,203.0,451.0,451.0
24239,d075f95f8a4ff90052b63fc8dfc7f3cb,1478131927,1478133093,104.1173,30.65453,104.07058,30.661140000000003,29527,30693,5887,841,228.0,295.0,295.0,215.0,802.0,802.0
24240,37e1e934e043c78721fb56ab9bb6027f,1478132101,1478134413,104.091713,30.637772,104.0372,30.687,29701,32013,9827,1403,205.0,355.0,355.0,195.0,1176.0,1176.0
24241,1fa11d5daaf21eae92be30e6dfbb2415,1478130047,1478131209,104.0853,30.68513,104.0766,30.62465,27647,28809,8809,1258,124.0,470.0,470.0,21.0,143.0,143.0
24242,850e8895f49d8137e25dcf5b15829fe6,1478134625,1478135668,104.033742,30.685093,104.08038,30.6565,32225,33268,7120,1017,195.0,666.0,666.0,22.0,451.0,451.0
24243,ebed7884c9b10afa6376597e0e2643aa,1478130581,1478132092,104.104828,30.687006,104.07604,30.80278,28181,29692,17113,2444,50.0,1119.0,1119.0,125.0,2020.0,2020.0
24244,171571dde97772ef882b834dbdb238ac,1478132110,1478133791,104.04072,30.71009,104.07445,30.67656,29710,31391,6408,915,92.0,509.0,509.0,234.0,987.0,987.0
24245,4df2b60bb42919c71646312fd02f0838,1478132340,1478135642,104.040802,30.707029,104.107554,30.637937,29940,33242,12985,1855,92.0,796.0,796.0,151.0,13.0,13.0
24246,4df2b60bb42919c71646312fd02f0838,1478132340,1478135642,104.040802,30.707029,104.107554,30.637937,29940,33242,12985,1855,92.0,796.0,796.0,151.0,13.0,13.0
24247,5c5687f555bdae9aac4eaf938cf1fa5c,1478130802,1478132239,104.08668,30.6935,104.047689,30.62686,28402,29839,10784,1540,208.0,875.0,875.0,273.0,212.0,212.0
24248,5c5687f555bdae9aac4eaf938cf1fa5c,1478130802,1478132239,104.08668,30.6935,104.047689,30.62686,28402,29839,10784,1540,208.0,875.0,875.0,273.0,212.0,212.0
24249,acbf3add9f472da392e67d65d0bedbf7,1478130622,1478132152,104.01362,30.64889,104.07318,30.70213,28222,29752,10679,1525,134.0,729.0,729.0,168.0,858.0,858.0
24250,bdc90a97aab5b6e1752e49a9ebafb00a,1478132618,1478133820,104.063797,30.699894,104.10539,30.71886,30218,31420,5851,835,168.0,351.0,351.0,38.0,803.0,803.0
24251,3a4359dd2f30e1c89ebd8c6eba1527b0,1478134080,1478135728,104.102594,30.714027,104.06757,30.66007,31680,33328,8932,1276,38.0,87.0,87.0,215.0,440.0,440.0
24252,3a4359dd2f30e1c89ebd8c6eba1527b0,1478134080,1478135728,104.102594,30.714027,104.06757,30.66007,31680,33328,8932,1276,38.0,87.0,87.0,215.0,440.0,440.0
24253,8533272766324190732964f78635d8bb,1478131125,1478134497,103.945969,30.778447,104.07799,30.694340000000004,28725,32097,20417,2916,63.0,1706.0,1706.0,85.0,517.0,517.0
24254,848372e358cc7c687d5608b96ca38e4b,1478131593,1478132526,103.98582,30.67367,104.04674,30.6776,29193,30126,7595,1085,162.0,1643.0,1643.0,49.0,577.0,577.0
24255,effbb08b49668a594b0c57cb9fa1a6a7,1478132980,1478134175,104.04505,30.68845,104.0526,30.7665,30580,31775,11321,1617,175.0,757.0,757.0,186.0,1265.0,1265.0
24256,1cc59e98256a261dd8e384e3df4b3837,1478130412,1478131570,104.108566,30.713211,104.14624,30.6466,28012,29170,10707,1529,38.0,677.0,677.0,78.0,922.0,922.0
24257,5fe8bf47493ab24f3b27f1a7b701eb31,1478131955,1478132766,104.149902,30.655781,104.11088,30.67166,29555,30366,5367,766,197.0,1630.0,1630.0,88.0,1499.0,1499.0
24258,946fc9ad553faa841358cb6355f0bfa6,1478131244,1478132194,104.06997,30.71093,104.05031,30.75325,28844,29794,6587,941,238.0,846.0,846.0,79.0,1176.0,1176.0
24259,0f7c0c9331a19bdfd621802bd76e0557,1478132597,1478133961,104.049453,30.754831,104.0771,30.69025,30197,31561,9947,1421,79.0,1325.0,1325.0,85.0,850.0,850.0
24260,63f562bd8047c6e2317115e2774c45e7,1478135251,1478136387,104.04048,30.7068,104.06584,30.65742,32851,33987,7803,1114,257.0,790.0,790.0,215.0,12.0,12.0
