rider_id,station_id,o_v,v_d
8530,94,0,1170
8530,107,0,467
8530,125,0,1555
8530,142,0,307
8530,171,0,808
8530,189,0,334
8530,225,0,350
8530,261,0,1696
8530,278,0,1318
8530,282,0,352
8531,165,0,508
8532,79,266,0
8532,136,263,0
8537,5,401,0
8537,6,403,0
8537,26,731,0
8537,40,713,0
8537,74,577,0
8537,79,1140,0
8537,94,1167,0
8537,110,728,0
8537,125,296,0
8537,171,1226,0
8537,186,981,0
8537,261,650,0
8537,278,1212,0
8540,49,187,0
8540,69,156,0
8540,117,245,0
8540,161,412,0
8540,281,312,0
8541,22,652,0
8541,35,678,0
8541,66,259,0
8541,120,270,0
8541,140,700,0
8541,157,186,0
8541,165,541,0
8541,176,415,0
8541,191,490,0
8541,213,540,0
8541,215,783,0
8541,234,625,0
8544,10,0,1013
8544,39,0,739
8544,48,0,857
8544,68,0,434
8544,72,0,1031
8544,79,0,595
8544,92,0,718
8544,136,0,568
8544,160,0,406
8544,164,0,632
8544,186,0,656
8544,246,0,558
8544,257,0,935
8544,260,0,314
8544,270,0,704
8544,284,0,604
8545,10,0,1013
8545,39,0,739
8545,48,0,857
8545,68,0,434
8545,72,0,1031
8545,79,0,595
8545,92,0,718
8545,136,0,568
8545,160,0,406
8545,164,0,632
8545,186,0,656
8545,246,0,558
8545,257,0,935
8545,260,0,314
8545,270,0,704
8545,284,0,604
8546,85,0,162
8547,11,1182,0
8547,39,700,0
8547,48,846,0
8547,79,194,0
8547,92,915,0
8547,114,1172,0
8547,136,308,0
8547,160,725,0
8547,164,524,0
8547,186,224,0
8547,231,1014,0
8547,238,1010,0
8547,246,807,0
8547,257,1081,0
8547,260,692,0
8547,262,1205,0
8547,270,1061,0
8548,38,0,871
8548,94,0,757
8548,114,0,548
8548,184,0,1192
8548,231,0,1088
8548,262,0,680
8548,278,0,670
8549,22,860,0
8549,31,520,0
8549,35,742,0
8549,78,225,0
8549,151,503,0
8549,152,633,0
8549,191,802,0
8549,203,311,0
8549,227,268,0
8549,275,518,0
8550,22,860,0
8550,31,520,0
8550,35,742,0
8550,78,225,0
8550,151,503,0
8550,152,633,0
8550,191,802,0
8550,203,311,0
8550,227,268,0
8550,275,518,0
8553,4,1549,0
8553,5,1294,0
8553,6,1152,0
8553,26,896,0
8553,40,1047,0
8553,68,1293,0
8553,79,1120,0
8553,89,1080,0
8553,110,1165,0
8553,125,1202,0
8553,136,1292,0
8553,186,989,0
8553,221,1364,0
8553,222,1527,0
8553,249,1262,0
8553,260,1374,0
8553,261,1208,0
8553,284,1159,0
8554,1,567,0
8554,38,452,0
8554,50,540,0
8554,120,778,0
8554,180,820,0
8554,208,724,0
8554,262,446,0
8554,277,602,0
8555,15,370,0
8555,82,216,0
8555,162,776,0
8558,13,520,0
8558,14,660,0
8558,18,520,0
8558,67,483,0
8558,78,865,0
8558,84,477,0
8558,118,559,0
8558,185,501,0
8558,210,964,0
8558,272,737,0
8560,3,0,1907
8560,4,0,604
8560,7,0,1874
8560,8,0,2051
8560,10,0,1467
8560,11,0,1164
8560,15,0,1602
8560,26,0,1293
8560,38,0,2165
8560,39,0,1395
8560,40,0,1470
8560,44,0,2170
8560,48,0,1500
8560,49,0,1906
8560,50,0,2425
8560,63,0,1021
8560,68,0,507
8560,69,0,1844
8560,72,0,1548
8560,79,0,1184
8560,82,0,1332
8560,85,0,1948
8560,89,0,182
8560,92,0,1259
8560,95,0,836
8560,98,0,1730
8560,101,0,786
8560,110,0,1604
8560,112,0,1753
8560,114,0,2162
8560,120,0,2306
8560,136,0,1217
8560,141,0,2210
8560,160,0,909
8560,162,0,1717
8560,164,0,1300
8560,165,0,2092
8560,168,0,1779
8560,175,0,1777
8560,180,0,1959
8560,186,0,1175
8560,195,0,1706
8560,208,0,2212
8560,221,0,419
8560,222,0,701
8560,231,0,1869
8560,233,0,1826
8560,238,0,1659
8560,243,0,1911
8560,246,0,1085
8560,247,0,1901
8560,248,0,1661
8560,249,0,417
8560,257,0,1485
8560,260,0,775
8560,261,0,1718
8560,262,0,2150
8560,263,0,1399
8560,265,0,1531
8560,270,0,1023
8560,277,0,2175
8560,279,0,1854
8560,284,0,242
8561,38,0,871
8561,114,0,548
8561,262,0,680
8562,42,886,0
8565,233,0,239
8567,94,611,0
8567,278,608,0
8570,150,260,0
8570,224,168,0
8572,31,485,0
8572,109,332,0
8572,151,437,0
8572,152,395,0
8576,3,838,0
8576,9,754,0
8576,10,921,0
8576,15,262,0
8576,36,469,0
8576,98,476,0
8576,134,608,0
8576,160,1284,0
8576,162,230,0
8576,195,786,0
8576,233,415,0
8576,247,608,0
8576,263,631,0
8576,265,674,0
8576,279,389,0
8578,13,597,0
8578,14,636,0
8578,18,488,0
8578,27,728,0
8578,67,402,0
8578,78,878,0
8578,84,409,0
8578,118,610,0
8578,146,732,0
8578,185,565,0
8578,197,1041,0
8578,210,933,0
8578,272,733,0
8579,13,603,0
8579,14,323,0
8579,18,187,0
8579,25,911,0
8579,27,449,0
8579,31,817,0
8579,32,1064,0
8579,67,420,0
8579,78,588,0
8579,84,293,0
8579,118,458,0
8579,151,931,0
8579,152,1198,0
8579,170,1130,0
8579,183,629,0
8579,185,494,0
8579,197,763,0
8579,203,911,0
8579,205,1173,0
8579,210,628,0
8579,272,421,0
8581,49,0,499
8581,69,0,661
8581,161,0,236
8581,181,0,245
8581,243,0,806
8581,281,0,299
8582,1,600,0
8582,3,1683,0
8582,7,972,0
8582,10,1538,0
8582,11,1799,0
8582,13,1859,0
8582,14,1849,0
8582,18,1973,0
8582,22,1430,0
8582,25,1116,0
8582,31,1711,0
8582,34,1014,0
8582,35,1481,0
8582,38,205,0
8582,39,998,0
8582,42,756,0
8582,48,969,0
8582,49,1512,0
8582,50,463,0
8582,66,1018,0
8582,69,1359,0
8582,72,1366,0
8582,78,1456,0
8582,79,1225,0
8582,85,832,0
8582,88,969,0
8582,92,1378,0
8582,94,1139,0
8582,95,1915,0
8582,112,1108,0
8582,114,592,0
8582,117,1540,0
8582,118,1683,0
8582,120,653,0
8582,121,975,0
8582,124,887,0
8582,136,1120,0
8582,140,1340,0
8582,151,1617,0
8582,152,1508,0
8582,157,860,0
8582,160,1582,0
8582,164,1037,0
8582,165,976,0
8582,166,1555,0
8582,168,907,0
8582,175,1253,0
8582,176,1074,0
8582,180,597,0
8582,184,921,0
8582,185,1779,0
8582,186,1331,0
8582,191,1262,0
8582,195,1662,0
8582,197,1272,0
8582,203,1426,0
8582,208,565,0
8582,210,1794,0
8582,213,1253,0
8582,215,1486,0
8582,227,1485,0
8582,228,1264,0
8582,231,489,0
8582,234,1218,0
8582,238,902,0
8582,243,1179,0
8582,246,1472,0
8582,248,1233,0
8582,252,1134,0
8582,257,1279,0
8582,262,224,0
8582,263,1863,0
8582,265,1773,0
8582,270,1791,0
8582,272,1667,0
8582,275,1320,0
8582,277,413,0
8582,278,984,0
8584,1,268,0
8584,50,144,0
8584,66,705,0
8584,85,696,0
8584,88,637,0
8584,120,387,0
8584,124,633,0
8584,157,560,0
8584,180,535,0
8584,208,358,0
8584,238,876,0
8584,275,979,0
8584,277,296,0
8586,1,290,0
8586,7,908,0
8586,22,709,0
8586,25,470,0
8586,31,845,0
8586,34,325,0
8586,35,690,0
8586,42,292,0
8586,50,429,0
8586,66,384,0
8586,75,1036,0
8586,78,712,0
8586,85,804,0
8586,88,240,0
8586,106,954,0
8586,120,441,0
8586,124,535,0
8586,140,837,0
8586,147,991,0
8586,151,750,0
8586,152,675,0
8586,157,366,0
8586,165,725,0
8586,166,1025,0
8586,168,974,0
8586,176,243,0
8586,180,807,0
8586,182,1164,0
8586,191,568,0
8586,203,560,0
8586,205,863,0
8586,208,551,0
8586,210,942,0
8586,213,656,0
8586,215,889,0
8586,227,629,0
8586,228,401,0
8586,234,780,0
8586,252,300,0
8586,254,896,0
8586,275,481,0
8586,277,652,0
8587,9,859,0
8587,15,685,0
8587,36,461,0
8587,52,1053,0
8587,64,871,0
8587,87,154,0
8587,98,737,0
8587,116,1056,0
8587,134,423,0
8587,153,230,0
8587,161,1014,0
8587,162,584,0
8587,181,1000,0
8587,233,621,0
8587,240,579,0
8587,247,747,0
8590,14,0,906
8590,16,0,326
8590,18,0,784
8590,27,0,813
8590,67,0,360
8590,84,0,510
8590,118,0,1232
8590,127,0,1098
8591,1,171,0
8591,50,274,0
8591,85,715,0
8591,88,305,0
8591,120,332,0
8591,124,489,0
8591,157,337,0
8591,165,675,0
8591,252,429,0
8593,44,0,2043
8593,45,0,1522
8593,46,0,838
8593,55,0,1043
8593,62,0,1981
8593,63,0,2259
8593,80,0,145
8593,100,0,854
8593,141,0,1875
8593,143,0,2080
8593,145,0,1558
8593,149,0,860
8593,154,0,1989
8593,177,0,2124
8593,192,0,507
8593,196,0,2021
8593,229,0,975
8593,232,0,1186
8593,264,0,874
8593,274,0,1283
8596,21,670,0
8596,22,191,0
8596,31,599,0
8596,32,743,0
8596,33,723,0
8596,35,151,0
8596,43,905,0
8596,52,908,0
8596,66,335,0
8596,75,499,0
8596,86,1102,0
8596,88,362,0
8596,106,448,0
8596,109,711,0
8596,113,1146,0
8596,116,1090,0
8596,140,504,0
8596,147,446,0
8596,150,752,0
8596,151,464,0
8596,152,216,0
8596,161,891,0
8596,166,608,0
8596,170,553,0
8596,176,543,0
8596,181,884,0
8596,182,617,0
8596,191,169,0
8596,203,434,0
8596,205,402,0
8596,213,321,0
8596,215,444,0
8596,224,919,0
8596,227,553,0
8596,228,432,0
8596,234,541,0
8596,252,255,0
8596,254,351,0
8596,266,803,0
8596,273,953,0
8596,275,157,0
8597,1,617,0
8597,38,218,0
8597,50,483,0
8597,85,848,0
8597,114,574,0
8597,120,673,0
8597,180,612,0
8597,208,584,0
8597,262,214,0
8597,277,431,0
8599,3,1896,0
8599,7,1369,0
8599,9,2020,0
8599,10,1491,0
8599,11,1501,0
8599,26,257,0
8599,38,1119,0
8599,39,821,0
8599,40,255,0
8599,48,956,0
8599,49,1779,0
8599,69,1629,0
8599,72,1409,0
8599,79,246,0
8599,85,1332,0
8599,92,1165,0
8599,94,1000,0
8599,110,327,0
8599,112,1369,0
8599,114,838,0
8599,136,416,0
8599,160,1061,0
8599,164,647,0
8599,168,1227,0
8599,175,1500,0
8599,180,1166,0
8599,186,188,0
8599,195,1753,0
8599,231,921,0
8599,238,1090,0
8599,243,1550,0
8599,246,1101,0
8599,247,2052,0
8599,248,1391,0
8599,257,1278,0
8599,260,1056,0
8599,262,976,0
8599,263,1706,0
8599,265,1721,0
8599,270,1397,0
8599,277,1268,0
8599,278,906,0
8606,78,268,0
8606,203,336,0
8606,227,217,0
8608,26,325,0
8608,40,489,0
8608,79,298,0
8608,136,474,0
8608,160,888,0
8608,164,705,0
8608,186,198,0
8608,260,838,0
8609,1,322,0
8609,42,252,0
8609,50,505,0
8610,1,0,1058
8610,25,0,885
8610,42,0,927
8610,121,0,780
8610,184,0,628
8610,197,0,978
8611,13,1379,0
8611,14,784,0
8611,16,603,0
8611,18,712,0
8611,21,1304,0
8611,27,629,0
8611,31,968,0
8611,32,906,0
8611,33,1057,0
8611,47,1341,0
8611,53,1312,0
8611,67,451,0
8611,78,1187,0
8611,84,498,0
8611,86,1281,0
8611,96,1318,0
8611,97,979,0
8611,99,861,0
8611,103,1354,0
8611,104,1301,0
8611,109,874,0
8611,118,1240,0
8611,127,765,0
8611,128,725,0
8611,150,1433,0
8611,151,1098,0
8611,170,1082,0
8611,173,1100,0
8611,178,1637,0
8611,183,559,0
8611,185,1283,0
8611,190,1435,0
8611,205,1208,0
8611,206,533,0
8611,210,828,0
8611,224,1346,0
8611,227,1139,0
8611,250,1201,0
8611,272,969,0
8611,280,1002,0
8614,1,314,0
8614,42,323,0
8614,50,437,0
8614,88,210,0
8614,157,343,0
8619,2,531,0
8619,8,1151,0
8619,15,1433,0
8619,19,826,0
8619,23,847,0
8619,24,541,0
8619,44,1390,0
8619,61,653,0
8619,76,797,0
8619,82,1715,0
8619,87,704,0
8619,93,518,0
8619,111,802,0
8619,132,377,0
8619,134,1127,0
8619,141,1529,0
8619,153,968,0
8619,163,1347,0
8619,187,1394,0
8619,198,150,0
8619,200,760,0
8619,201,943,0
8619,204,1191,0
8619,212,1100,0
8619,240,1028,0
8619,241,627,0
8619,242,460,0
8619,268,1322,0
8619,279,1201,0
8623,79,340,0
8623,136,531,0
8623,186,206,0
8624,6,930,0
8624,26,706,0
8624,40,844,0
8624,79,982,0
8624,89,1217,0
8624,110,957,0
8624,125,996,0
8624,186,836,0
8624,261,991,0
8624,284,1251,0
8625,9,0,250
8625,10,0,740
8625,36,0,151
8625,49,0,550
8625,69,0,707
8625,72,0,826
8625,98,0,312
8625,134,0,270
8625,140,0,881
8625,161,0,439
8625,175,0,827
8625,233,0,232
8625,243,0,883
8625,247,0,175
8625,248,0,891
8625,265,0,546
8625,281,0,439
8627,160,573,0
8627,246,583,0
8627,260,596,0
8629,68,150,0
8629,160,302,0
8629,246,462,0
8629,260,196,0
8630,117,0,478
8630,140,0,226
8630,166,0,440
8630,191,0,273
8630,213,0,156
8630,234,0,148
8634,203,495,0
8634,227,438,0
8636,1,257,0
8636,22,1124,0
8636,34,684,0
8636,42,434,0
8636,50,158,0
8636,88,642,0
8636,120,405,0
8636,121,677,0
8636,176,728,0
8636,184,667,0
8636,208,380,0
8636,277,320,0
8637,25,0,928
8637,42,0,863
8637,121,0,788
8637,184,0,620
8637,197,0,1053
8638,11,0,817
8638,39,0,757
8638,48,0,871
8638,92,0,712
8638,95,0,586
8638,101,0,694
8638,160,0,388
8638,164,0,658
8638,246,0,547
8638,260,0,287
8638,263,0,1064
8638,270,0,675
8640,7,0,507
8640,39,0,210
8640,48,0,189
8640,49,0,974
8640,69,0,813
8640,85,0,473
8640,92,0,596
8640,112,0,533
8640,124,0,778
8640,164,0,322
8640,165,0,690
8640,168,0,366
8640,175,0,682
8640,180,0,371
8640,195,0,1024
8640,208,0,628
8640,231,0,306
8640,234,0,942
8640,238,0,239
8640,243,0,701
8640,248,0,597
8640,257,0,558
8640,265,0,1073
8641,38,1248,0
8641,79,1704,0
8641,94,638,0
8641,107,903,0
8641,114,761,0
8641,136,1731,0
8641,164,1794,0
8641,171,705,0
8641,184,1546,0
8641,231,1432,0
8641,262,1029,0
8641,278,642,0
8642,1,0,973
8642,25,0,757
8642,34,0,844
8642,42,0,828
8642,121,0,661
8642,184,0,518
8642,197,0,846
8645,94,611,0
8645,114,720,0
8645,171,699,0
8645,278,608,0
8647,19,1104,0
8647,20,559,0
8647,23,898,0
8647,24,720,0
8647,47,1437,0
8647,53,1493,0
8647,76,607,0
8647,90,1199,0
8647,93,448,0
8647,96,1446,0
8647,102,1190,0
8647,103,1480,0
8647,104,1530,0
8647,123,561,0
8647,132,956,0
8647,163,1037,0
8647,174,786,0
8647,187,883,0
8647,188,1279,0
8647,190,1565,0
8647,193,1237,0
8647,198,918,0
8647,200,445,0
8647,201,501,0
8647,204,494,0
8647,211,631,0
8647,235,483,0
8647,241,1123,0
8647,242,1031,0
8647,268,1128,0
8647,283,460,0
8648,13,1545,0
8648,14,1103,0
8648,16,554,0
8648,18,996,0
8648,21,1666,0
8648,27,979,0
8648,28,959,0
8648,31,1345,0
8648,32,1281,0
8648,47,1533,0
8648,53,1584,0
8648,67,598,0
8648,78,1505,0
8648,84,732,0
8648,86,1593,0
8648,96,1541,0
8648,97,1181,0
8648,99,1127,0
8648,104,1452,0
8648,109,1254,0
8648,118,1471,0
8648,127,1118,0
8648,128,1052,0
8648,150,1788,0
8648,151,1477,0
8648,170,1461,0
8648,173,1417,0
8648,182,1896,0
8648,183,936,0
8648,185,1480,0
8648,205,1589,0
8648,206,912,0
8648,210,1196,0
8648,224,1684,0
8648,227,1502,0
8648,272,1287,0
8648,276,1077,0
8648,280,1038,0
8649,26,0,503
8649,40,0,367
8649,79,0,526
8649,110,0,298
8649,114,0,529
8649,136,0,617
8649,164,0,784
8649,186,0,514
8649,262,0,755
8649,278,0,589
8650,117,0,434
8650,281,0,335
8653,88,0,164
8653,124,0,521
8653,252,0,146
8654,26,387,0
8654,38,1043,0
8654,39,929,0
8654,40,257,0
8654,48,1049,0
8654,79,455,0
8654,110,215,0
8654,114,645,0
8654,136,579,0
8654,164,774,0
8654,180,1167,0
8654,186,417,0
8654,231,901,0
8654,238,1159,0
8654,262,858,0
8654,277,1226,0
8655,26,387,0
8655,38,1043,0
8655,39,929,0
8655,40,257,0
8655,48,1049,0
8655,79,455,0
8655,110,215,0
8655,114,645,0
8655,136,579,0
8655,164,774,0
8655,180,1167,0
8655,186,417,0
8655,231,901,0
8655,238,1159,0
8655,262,858,0
8655,277,1226,0
8656,22,0,615
8656,35,0,568
8656,66,0,376
8656,152,0,534
8656,157,0,422
8656,191,0,497
8657,1,1525,0
8657,38,1240,0
8657,42,1589,0
8657,50,1491,0
8657,94,628,0
8657,114,750,0
8657,171,700,0
8657,262,1020,0
8657,277,1474,0
8657,278,632,0
8659,31,0,215
8659,109,0,221
8659,151,0,160
8659,203,0,366
8659,227,0,402
8659,228,0,518
8664,6,912,0
8664,26,816,0
8664,40,927,0
8664,110,1023,0
8664,186,983,0
8664,261,1030,0
8665,6,912,0
8665,26,816,0
8665,40,927,0
8665,110,1023,0
8665,186,983,0
8665,261,1030,0
8667,63,0,827
8667,68,0,1263
8667,89,0,716
8667,222,0,875
8667,249,0,724
8667,284,0,978
8668,13,0,1389
8668,14,0,1026
8668,16,0,374
8668,18,0,902
8668,27,0,932
8668,28,0,785
8668,31,0,1330
8668,32,0,1319
8668,33,0,1475
8668,47,0,1683
8668,53,0,1705
8668,54,0,1508
8668,67,0,471
8668,78,0,1419
8668,84,0,627
8668,86,0,1693
8668,90,0,1929
8668,96,0,1681
8668,97,0,1325
8668,99,0,1247
8668,102,0,1931
8668,103,0,1666
8668,104,0,1613
8668,109,0,1275
8668,118,0,1338
8668,122,0,966
8668,127,0,1185
8668,128,0,1139
8668,137,0,1412
8668,146,0,1517
8668,173,0,1513
8668,183,0,926
8668,185,0,1335
8668,193,0,1928
8668,206,0,943
8668,210,0,1164
8668,250,0,1538
8668,272,0,1206
8668,276,0,1261
8668,280,0,1216
8672,53,0,443
8672,86,0,606
8672,96,0,442
8672,163,0,241
8672,224,0,742
8674,5,403,0
8674,6,663,0
8674,26,1000,0
8674,40,995,0
8674,74,479,0
8674,110,1012,0
8674,125,409,0
8674,261,929,0
8675,4,0,465
8675,15,0,803
8675,68,0,895
8675,82,0,493
8675,95,0,851
8675,101,0,667
8676,1,0,288
8676,7,0,905
8676,22,0,709
8676,35,0,691
8676,49,0,1239
8676,50,0,426
8676,66,0,382
8676,69,0,1151
8676,75,0,1036
8676,85,0,801
8676,88,0,239
8676,106,0,953
8676,117,0,1100
8676,120,0,438
8676,140,0,835
8676,147,0,991
8676,152,0,676
8676,157,0,363
8676,165,0,722
8676,166,0,1024
8676,176,0,246
8676,182,0,1164
8676,191,0,567
8676,203,0,563
8676,208,0,548
8676,213,0,655
8676,215,0,888
8676,223,0,1151
8676,227,0,632
8676,228,0,404
8676,234,0,778
8676,243,0,981
8676,252,0,301
8676,254,0,896
8676,275,0,482
8677,1,0,1072
8677,3,0,463
8677,7,0,405
8677,22,0,578
8677,35,0,744
8677,42,0,1196
8677,49,0,309
8677,50,0,941
8677,66,0,559
8677,69,0,268
8677,75,0,675
8677,85,0,497
8677,88,0,706
8677,106,0,529
8677,112,0,407
8677,117,0,251
8677,124,0,452
8677,140,0,207
8677,161,0,452
8677,165,0,317
8677,166,0,326
8677,182,0,869
8677,191,0,525
8677,213,0,372
8677,215,0,379
8677,223,0,328
8677,234,0,162
8677,243,0,220
8677,252,0,809
8677,254,0,692
8677,275,0,838
8677,281,0,379
8679,3,760,0
8679,9,665,0
8679,162,199,0
8679,233,336,0
8679,247,522,0
8683,26,0,245
8683,79,0,318
8683,186,0,180
8684,3,881,0
8684,7,559,0
8684,9,1001,0
8684,10,476,0
8684,11,611,0
8684,15,1402,0
8684,22,1403,0
8684,36,1310,0
8684,39,251,0
8684,48,236,0
8684,49,781,0
8684,66,1194,0
8684,69,650,0
8684,72,392,0
8684,79,806,0
8684,82,1378,0
8684,85,632,0
8684,92,185,0
8684,95,718,0
8684,98,982,0
8684,101,904,0
8684,112,459,0
8684,117,1026,0
8684,120,1002,0
8684,124,938,0
8684,134,1477,0
8684,136,606,0
8684,140,1056,0
8684,153,1673,0
8684,157,1098,0
8684,160,426,0
8684,161,1139,0
8684,162,1163,0
8684,164,381,0
8684,165,780,0
8684,166,1163,0
8684,168,462,0
8684,175,538,0
8684,180,689,0
8684,181,1307,0
8684,191,1300,0
8684,195,732,0
8684,208,922,0
8684,213,1165,0
8684,215,1235,0
8684,223,1092,0
8684,231,717,0
8684,233,1101,0
8684,234,955,0
8684,238,356,0
8684,243,639,0
8684,246,276,0
8684,247,1031,0
8684,248,413,0
8684,257,264,0
8684,260,551,0
8684,263,742,0
8684,265,719,0
8684,270,587,0
8684,277,926,0
8684,281,1014,0
8686,17,0,2296
8686,94,0,2710
8686,107,0,2531
8686,142,0,2584
8686,146,0,2061
8686,171,0,2610
8686,189,0,2412
8686,225,0,2542
8686,245,0,1841
8686,282,0,2573
8687,184,583,0
8688,15,266,0
8688,36,459,0
8688,98,432,0
8688,162,184,0
8688,233,380,0
8688,247,573,0
8688,265,622,0
8689,7,959,0
8689,10,859,0
8689,11,826,0
8689,38,1145,0
8689,39,395,0
8689,48,527,0
8689,68,701,0
8689,72,820,0
8689,79,432,0
8689,85,994,0
8689,92,528,0
8689,95,739,0
8689,101,903,0
8689,112,889,0
8689,120,1317,0
8689,124,1312,0
8689,136,292,0
8689,157,1455,0
8689,160,391,0
8689,164,279,0
8689,165,1178,0
8689,168,835,0
8689,175,978,0
8689,180,955,0
8689,186,568,0
8689,208,1211,0
8689,231,849,0
8689,238,696,0
8689,243,1073,0
8689,246,431,0
8689,248,854,0
8689,257,700,0
8689,260,418,0
8689,263,1037,0
8689,265,1069,0
8689,270,723,0
8689,277,1160,0
8690,7,959,0
8690,10,859,0
8690,11,826,0
8690,38,1145,0
8690,39,395,0
8690,48,527,0
8690,68,701,0
8690,72,820,0
8690,79,432,0
8690,85,994,0
8690,92,528,0
8690,95,739,0
8690,101,903,0
8690,112,889,0
8690,120,1317,0
8690,124,1312,0
8690,136,292,0
8690,157,1455,0
8690,160,391,0
8690,164,279,0
8690,165,1178,0
8690,168,835,0
8690,175,978,0
8690,180,955,0
8690,186,568,0
8690,208,1211,0
8690,231,849,0
8690,238,696,0
8690,243,1073,0
8690,246,431,0
8690,248,854,0
8690,257,700,0
8690,260,418,0
8690,263,1037,0
8690,265,1069,0
8690,270,723,0
8690,277,1160,0
8692,150,0,314
8692,182,0,484
8692,224,0,145
8692,266,0,524
8695,25,0,530
8695,197,0,615
8697,4,0,934
8697,63,0,235
8697,68,0,1191
8697,82,0,1550
8697,89,0,637
8697,101,0,1301
8697,177,0,495
8697,221,0,689
8697,222,0,352
8697,249,0,441
8697,284,0,898
8701,9,814,0
8701,233,645,0
8701,247,727,0
8704,49,208,0
8704,69,165,0
8704,72,195,0
8704,175,208,0
8704,243,331,0
8704,248,237,0
8704,257,322,0
8705,1,591,0
8705,3,976,0
8705,7,341,0
8705,9,1097,0
8705,22,763,0
8705,31,1276,0
8705,34,901,0
8705,35,866,0
8705,38,583,0
8705,39,800,0
8705,48,672,0
8705,49,805,0
8705,50,406,0
8705,66,402,0
8705,69,672,0
8705,72,794,0
8705,75,1031,0
8705,85,222,0
8705,88,465,0
8705,92,959,0
8705,106,892,0
8705,112,502,0
8705,117,794,0
8705,120,171,0
8705,124,162,0
8705,140,596,0
8705,152,946,0
8705,157,262,0
8705,161,1000,0
8705,165,237,0
8705,166,808,0
8705,168,392,0
8705,175,601,0
8705,176,812,0
8705,180,300,0
8705,181,1111,0
8705,191,605,0
8705,195,1003,0
8705,205,1135,0
8705,208,186,0
8705,213,544,0
8705,215,755,0
8705,223,867,0
8705,228,903,0
8705,231,569,0
8705,233,1390,0
8705,234,471,0
8705,238,507,0
8705,243,484,0
8705,247,1220,0
8705,248,640,0
8705,252,656,0
8705,254,960,0
8705,257,767,0
8705,263,1285,0
8705,265,1159,0
8705,275,799,0
8705,277,338,0
8705,281,930,0
8707,39,542,0
8707,79,500,0
8707,136,415,0
8707,160,335,0
8707,164,438,0
8707,246,438,0
8708,18,0,153
8709,66,0,656
8709,157,0,726
8711,1,0,184
8711,7,0,885
8711,22,0,794
8711,35,0,788
8711,42,0,237
8711,49,0,1261
8711,50,0,330
8711,66,0,434
8711,69,0,1162
8711,75,0,1121
8711,88,0,305
8711,106,0,1030
8711,117,0,1145
8711,120,0,390
8711,124,0,532
8711,140,0,883
8711,147,0,1087
8711,150,0,1393
8711,152,0,780
8711,157,0,372
8711,165,0,720
8711,166,0,1081
8711,176,0,330
8711,182,0,1257
8711,191,0,643
8711,203,0,667
8711,208,0,485
8711,213,0,714
8711,215,0,954
8711,223,0,1200
8711,228,0,506
8711,234,0,812
8711,243,0,984
8711,252,0,403
8711,254,0,986
8711,275,0,586
8711,277,0,567
8712,175,271,0
8712,243,394,0
8715,1,255,0
8715,50,164,0
8716,1,255,0
8716,50,164,0
8717,184,582,0
8718,38,0,1073
8718,85,0,712
8718,112,0,530
8718,120,0,1083
8718,208,0,1002
8718,277,0,1003
8719,15,0,283
8719,162,0,436
8719,233,0,607
8719,247,0,795
8720,15,0,283
8720,162,0,436
8720,233,0,607
8720,247,0,795
8721,3,795,0
8721,7,1147,0
8721,9,814,0
8721,10,520,0
8721,11,223,0
8721,15,589,0
8721,36,847,0
8721,49,868,0
8721,68,733,0
8721,69,892,0
8721,72,693,0
8721,82,550,0
8721,92,649,0
8721,95,403,0
8721,98,531,0
8721,101,427,0
8721,112,985,0
8721,117,1140,0
8721,134,1043,0
8721,160,649,0
8721,161,1098,0
8721,162,519,0
8721,168,1141,0
8721,175,904,0
8721,181,1236,0
8721,195,613,0
8721,223,1158,0
8721,233,619,0
8721,243,1046,0
8721,246,625,0
8721,247,717,0
8721,248,847,0
8721,257,744,0
8721,260,693,0
8721,263,244,0
8721,265,404,0
8721,270,312,0
8721,279,891,0
8721,281,1001,0
8722,4,0,150
8722,68,0,608
8722,89,0,602
8722,95,0,670
8722,101,0,490
8722,249,0,544
8722,260,0,895
8722,284,0,521
8724,31,0,692
8724,32,0,460
8724,86,0,772
8724,109,0,484
8724,127,0,260
8724,128,0,216
8724,150,0,929
8724,151,0,790
8724,170,0,655
8724,203,0,977
8724,205,0,801
8724,210,0,653
8724,224,0,832
8724,227,0,932
8731,1,602,0
8731,50,452,0
8732,1,0,1131
8732,38,0,871
8732,42,0,1204
8732,50,0,1096
8732,114,0,548
8732,180,0,1265
8732,208,0,1243
8732,231,0,1088
8732,262,0,680
8732,277,0,1094
8735,38,305,0
8735,50,301,0
8735,66,865,0
8735,85,806,0
8735,120,536,0
8735,157,718,0
8735,165,906,0
8735,180,610,0
8735,208,485,0
8735,277,377,0
8736,38,305,0
8736,50,301,0
8736,66,865,0
8736,85,806,0
8736,120,536,0
8736,157,718,0
8736,165,906,0
8736,180,610,0
8736,208,485,0
8736,277,377,0
8739,4,482,0
8739,8,1198,0
8739,11,1161,0
8739,15,994,0
8739,44,1222,0
8739,45,1531,0
8739,63,918,0
8739,68,938,0
8739,79,1963,0
8739,82,685,0
8739,87,1732,0
8739,89,844,0
8739,95,960,0
8739,101,773,0
8739,141,1240,0
8739,153,1448,0
8739,160,1294,0
8739,162,1319,0
8739,221,564,0
8739,222,558,0
8739,246,1403,0
8739,249,703,0
8739,260,1217,0
8739,263,1261,0
8739,270,1111,0
8739,279,1124,0
8739,284,833,0
8740,3,0,743
8740,7,0,300
